DateOfDeparture,Dayofweek,DepArr,log_PAX,Departure,Arrival,WeeksToDeparture,std_wtd
2011/9/21,3,ATLSFO,10.90346657,ATL,SFO,10.5,8.063734217
2011/9/21,3,SFODEN,11.45475085,SFO,DEN,12.68,8.076302784
2011/9/22,4,DFWORD,13.0211389,DFW,ORD,11.95833333,7.83236966
2011/9/22,4,SFOEWR,11.91137508,SFO,EWR,14.53333333,8.861903483
2011/9/22,4,PHLDFW,11.03357341,PHL,DFW,8.705882353,6.262634289
2011/9/22,4,BOSATL,11.86045108,BOS,ATL,9.65,6.149668369
2011/9/22,4,LAXORD,12.59934525,LAX,ORD,12.51851852,8.586081628
2011/9/22,4,DFWPHL,11.15989608,DFW,PHL,9,6.763874629
2011/9/22,4,LAXATL,11.87010585,LAX,ATL,12.78571429,8.556380088
2011/9/22,4,SFOBOS,12.03878882,SFO,BOS,13.81481481,8.823208195
2011/9/22,4,CLTLGA,11.50226873,CLT,LGA,11.33333333,8.296585643
2011/9/22,4,BOSLAX,11.3174666,BOS,LAX,11.54545455,8.215706634
2011/9/22,4,JFKMIA,11.14574955,JFK,MIA,14.25,9.236100668
2011/9/22,4,ORDDFW,12.87906243,ORD,DFW,10.52380952,7.110689472
2011/9/22,4,ORDLGA,13.93497217,ORD,LGA,12.28,9.034747737
2011/9/22,4,CLTATL,11.18787125,CLT,ATL,7.944444444,5.895883132
2011/9/22,4,DENDFW,11.75423158,DEN,DFW,10,6.60940319
2011/9/22,4,MCOATL,12.44553892,MCO,ATL,11.76,8.176592607
2011/9/22,4,LGAMIA,10.88722575,LGA,MIA,10.52380952,6.896513957
2011/9/22,4,LAXIAH,10.79242331,LAX,IAH,12.26086957,8.491800277
2011/9/22,4,SFOORD,12.66336672,SFO,ORD,13.5,8.22597512
2011/9/22,4,LASLAX,12.064995,LAS,LAX,14.03225806,9.03874575
2011/9/22,4,ATLLGA,12.79497141,ATL,LGA,10.91304348,8.27874081
2011/9/22,4,DFWDEN,11.84099029,DFW,DEN,10,7.30833529
2011/9/23,5,ATLORD,12.25975413,ATL,ORD,8.352941176,5.689257162
2011/9/23,5,ORDSFO,12.33880117,ORD,SFO,11.86956522,8.269903527
2011/9/23,5,CLTATL,10.43400108,CLT,ATL,8.941176471,6.656487327
2011/9/23,5,BOSEWR,11.26936373,BOS,EWR,10.05,6.816967994
2011/9/23,5,SEADEN,11.34744389,SEA,DEN,11.60869565,7.878273521
2011/9/23,5,PHLATL,12.06788419,PHL,ATL,10.85,8.387176929
2011/9/23,5,DTWLGA,11.23358372,DTW,LGA,10.85714286,7.445036698
2011/9/23,5,ATLBOS,12.07939642,ATL,BOS,13.07692308,8.601967575
2011/9/23,5,DENMSP,11.12193089,DEN,MSP,11.7826087,7.937004941
2011/9/23,5,ORDLAS,11.23358372,ORD,LAS,14.17857143,9.181517552
2011/9/23,5,IAHORD,11.67039834,IAH,ORD,9.5,7.19681302
2011/9/23,5,MCOPHL,10.66824278,MCO,PHL,15,9.092121131
2011/9/23,5,BOSATL,11.61602201,BOS,ATL,9.666666667,7.241086475
2011/9/23,5,ORDBOS,12.57970226,ORD,BOS,11.82608696,7.935261776
2011/9/23,5,ATLDEN,11.2470818,ATL,DEN,9.764705882,8.533239506
2011/9/23,5,EWRLAX,10.98261462,EWR,LAX,11.875,7.583233795
2011/9/23,5,JFKMIA,11.03357341,JFK,MIA,12.92307692,8.385335184
2011/9/23,5,JFKMCO,10.30483577,JFK,MCO,13.2962963,8.384118755
2011/9/24,6,PHLORD,10.44781578,PHL,ORD,11.36363636,7.877305888
2011/9/24,6,DFWLAX,10.56774839,DFW,LAX,12.95833333,8.69522191
2011/9/24,6,ATLDFW,10.55479712,ATL,DFW,9.684210526,6.708639799
2011/9/24,6,MIAATL,10.31225119,MIA,ATL,13.11538462,8.496243514
2011/9/24,6,CLTLGA,8.897211161,CLT,LGA,11.85,9.022049015
2011/9/24,6,CLTATL,8.832895279,CLT,ATL,8.285714286,7.310988268
2011/9/24,6,ATLMIA,9.981085665,ATL,MIA,13,8.527602242
2011/9/24,6,EWRORD,10.34889236,EWR,ORD,10.38095238,6.807908566
2011/9/24,6,PHXDEN,9.735837048,PHX,DEN,12.39130435,8.648379409
2011/9/24,6,DTWLGA,9.871885164,DTW,LGA,10.57894737,8.623712719
2011/9/24,6,LASORD,10.47514192,LAS,ORD,13.78571429,8.659643064
2011/9/24,6,ORDPHX,9.589077875,ORD,PHX,12.88,8.690607957
2011/9/24,6,SEALAX,10.54175528,SEA,LAX,13.73076923,9.110686878
2011/9/24,6,LAXEWR,10.94609644,LAX,EWR,14.34482759,8.917382151
2011/9/25,7,DENMSP,10.64980794,DEN,MSP,12.81481481,9.089457279
2011/9/25,7,SFODEN,10.74021219,SFO,DEN,11.56521739,7.542763461
2011/9/25,7,ORDIAH,11.41830065,ORD,IAH,12.48,8.13490422
2011/9/25,7,SFOJFK,12.74142776,SFO,JFK,12.11111111,8.011210095
2011/9/25,7,ATLPHL,11.62702485,ATL,PHL,13.35714286,9.27846685
2011/9/25,7,JFKLAX,13.17878958,JFK,LAX,14.53125,9.329054079
2011/9/25,7,ORDEWR,11.88290162,ORD,EWR,10.80952381,7.756410559
2011/9/25,7,ORDDEN,11.19249325,ORD,DEN,11,7.341986237
2011/9/25,7,ORDATL,11.32608082,ORD,ATL,10.42857143,8.417668493
2011/9/25,7,LAXDFW,11.62336445,LAX,DFW,13.22222222,8.331281799
2011/9/25,7,BOSLAX,10.95660338,BOS,LAX,12.92307692,8.332697412
2011/9/25,7,MIALGA,10.98777361,MIA,LGA,10.52380952,6.874729432
2011/9/25,7,LAXSEA,11.15989608,LAX,SEA,13.88888889,9.005696203
2011/9/25,7,SFOATL,10.69254248,SFO,ATL,9.772727273,6.809879505
2011/9/25,7,BOSPHL,10.84877128,BOS,PHL,8.944444444,5.925738695
2011/9/25,7,DFWBOS,10.65597315,DFW,BOS,10.5,6.49358658
2011/9/25,7,MIAATL,10.71056171,MIA,ATL,13.34615385,8.703756925
2011/9/25,7,SFOLAX,12.63802125,SFO,LAX,14.03448276,8.575224939
2011/9/25,7,EWRORD,11.68817708,EWR,ORD,12.72,8.423775875
2011/9/26,1,DFWBOS,11.18323776,DFW,BOS,11.28571429,8.198431906
2011/9/26,1,LAXIAH,10.70457462,LAX,IAH,9.421052632,6.283274
2011/9/26,1,IAHLAX,10.78669374,IAH,LAX,12.58333333,8.546123793
2011/9/26,1,ATLDTW,11.22453043,ATL,DTW,7.764705882,5.889921601
2011/9/26,1,LGAORD,13.63275175,LGA,ORD,12.68,8.229621295
2011/9/26,1,LASLAX,12.0936875,LAS,LAX,14.53125,9.329054079
2011/9/26,1,BOSSFO,12.16354494,BOS,SFO,12.33333333,8.100814058
2011/9/26,1,PHXORD,10.72247853,PHX,ORD,12,8.388303545
2011/9/26,1,ORDBOS,12.20959607,ORD,BOS,11.91666667,8.697409243
2011/9/26,1,SEADEN,11.04360019,SEA,DEN,9.571428571,7.011215505
2011/9/26,1,LASJFK,11.16926784,LAS,JFK,14.53125,9.329054079
2011/9/26,1,PHLORD,12.76342773,PHL,ORD,11.83333333,7.653738312
2011/9/26,1,MCOEWR,10.42705517,MCO,EWR,13.5,8.22597512
2011/9/26,1,BOSEWR,11.32177868,BOS,EWR,9.375,7.182153809
2011/9/26,1,ORDDFW,12.93248267,ORD,DFW,12.83333333,8.879221796
2011/9/26,1,JFKMIA,10.84877128,JFK,MIA,13.51851852,8.759040913
2011/9/26,1,DFWPHL,10.88178056,DFW,PHL,10.57142857,6.939534772
2011/9/26,1,JFKLAS,11.33037305,JFK,LAS,13.10714286,8.782724144
2011/9/27,2,SFOATL,10.48191135,SFO,ATL,10.69565217,7.600447251
2011/9/27,2,EWRORD,11.90193215,EWR,ORD,10.72727273,8.647497949
2011/9/27,2,DFWATL,12.14147397,DFW,ATL,9.476190476,6.968637224
2011/9/27,2,ORDLAS,10.58700821,ORD,LAS,11.60869565,7.578313139
2011/9/27,2,LAXSFO,12.43133853,LAX,SFO,13,8.693867571
2011/9/27,2,LGABOS,13.46035702,LGA,BOS,7.6875,6.247332764
2011/9/27,2,LGAATL,12.57530891,LGA,ATL,10.65217391,7.877520928
2011/9/27,2,LAXSEA,10.90346657,LAX,SEA,13.2,8.708233652
2011/9/27,2,LGADFW,11.35592107,LGA,DFW,12.52173913,8.794985995
2011/9/27,2,PHXDEN,10.80950718,PHX,DEN,10.94736842,8.316474174
2011/9/27,2,MIAJFK,10.1337598,MIA,JFK,11.7826087,8.095770623
2011/9/27,2,EWRBOS,11.64883768,EWR,BOS,9.352941176,7.201919679
2011/9/27,2,BOSATL,11.21998724,BOS,ATL,8.166666667,6.626595257
2011/9/27,2,CLTATL,10.64980794,CLT,ATL,8,6.524678427
2011/9/28,3,LAXDEN,11.45073583,LAX,DEN,13.46153846,8.760049174
2011/9/28,3,IAHLAX,10.14997708,IAH,LAX,10.42857143,6.996938106
2011/9/28,3,LAXATL,11.33465543,LAX,ATL,12.11538462,8.557228164
2011/9/28,3,DTWATL,11.03357341,DTW,ATL,8.388888889,7.413333686
2011/9/28,3,BOSPHL,11.79477613,BOS,PHL,8.5,5.338539126
2011/9/28,3,ATLMSP,10.75777881,ATL,MSP,9.35,7.13977001
2011/9/28,3,DFWLAX,11.21086754,DFW,LAX,10.7,8.085724913
2011/9/28,3,DFWLAS,9.775731099,DFW,LAS,12,8.92828571
2011/9/28,3,EWRATL,11.14101009,EWR,ATL,6.333333333,4.850135001
2011/9/28,3,JFKMCO,9.805101403,JFK,MCO,15,9.092121131
2011/9/28,3,ORDDTW,11.54860591,ORD,DTW,8.526315789,6.319005029
2011/9/29,4,BOSPHL,11.61969684,BOS,PHL,9.777777778,7.511211663
2011/9/29,4,LASDEN,11.15519249,LAS,DEN,12.8,8.621678104
2011/9/29,4,PHLATL,12.11351279,PHL,ATL,9.25,7.217486076
2011/9/29,4,DFWBOS,10.73431968,DFW,BOS,10.54545455,6.573592717
2011/9/29,4,MIAATL,10.95135731,MIA,ATL,12.59090909,9.669092098
2011/9/29,4,LAXSFO,12.84511856,LAX,SFO,13.62962963,8.910443951
2011/9/29,4,ORDATL,12.24143142,ORD,ATL,8.7,6.096590937
2011/9/29,4,ATLMCO,11.63432418,ATL,MCO,11.625,8.626614531
2011/9/29,4,SFODEN,11.58635975,SFO,DEN,12.88,8.579627032
2011/9/29,4,DTWORD,11.64883768,DTW,ORD,10.89473684,8.633878598
2011/9/29,4,ATLLGA,12.36852252,ATL,LGA,9.055555556,7.899904856
2011/9/29,4,MCOEWR,10.42008329,MCO,EWR,14.48387097,9.632829172
2011/9/29,4,SFOLAX,12.70690899,SFO,LAX,13.13793103,8.626057442
2011/9/29,4,BOSLAX,10.70457462,BOS,LAX,13.15384615,8.58227153
2011/9/29,4,ORDLAS,10.97225362,ORD,LAS,13.72413793,9.300140367
2011/9/29,4,ATLORD,12.15529891,ATL,ORD,12.42307692,8.814411277
2011/9/29,4,ORDEWR,12.18806653,ORD,EWR,11.68181818,9.458613427
2011/9/30,5,ATLSFO,10.75194163,ATL,SFO,10.4,7.436750847
2011/9/30,5,ATLPHL,11.52171599,ATL,PHL,10.1,8.226401656
2011/9/30,5,SFOLAX,12.87344785,SFO,LAX,13.7,9.036897545
2011/9/30,5,DENLAS,10.57419046,DEN,LAS,13.03846154,8.529857064
2011/9/30,5,LASLAX,11.72323404,LAS,LAX,14.53125,9.329054079
2011/9/30,5,LASDEN,10.69254248,LAS,DEN,11.81818182,8.505664016
2011/9/30,5,LAXIAH,10.90346657,LAX,IAH,12.29166667,8.285551419
2011/9/30,5,ORDLGA,13.2228214,ORD,LGA,13.82142857,8.654065931
2011/9/30,5,DENPHX,11.18323776,DEN,PHX,8.944444444,6.101805155
2011/9/30,5,LAXDFW,11.86045108,LAX,DFW,13.08333333,9.315329426
2011/9/30,5,ORDIAH,11.07336107,ORD,IAH,10.05,6.893742395
2011/9/30,5,ORDLAX,12.22823267,ORD,LAX,15.5,9.38083152
2011/9/30,5,IAHLAX,11.08806529,IAH,LAX,12.56,8.083316151
2011/9/30,5,MCOEWR,10.5933842,MCO,EWR,15.5,9.38083152
2011/9/30,5,SEAORD,11.36856502,SEA,ORD,11.31818182,7.84605672
2011/9/30,5,DFWLGA,11.12671902,DFW,LGA,13.96296296,9.341723945
2011/9/30,5,LAXATL,11.63432418,LAX,ATL,10.56521739,7.780079965
2011/9/30,5,LAXDEN,11.54478815,LAX,DEN,13.75,8.647949875
2011/9/30,5,ATLDEN,10.61238242,ATL,DEN,9,6.259111006
2011/9/30,5,MCOPHL,10.40606085,MCO,PHL,14.37037037,9.755267406
2011/10/1,6,DFWSFO,10.48191135,DFW,SFO,11.39130435,7.265980072
2011/10/1,6,MIAJFK,10.356135,MIA,JFK,12.16666667,8.095445132
2011/10/1,6,JFKSFO,11.94251063,JFK,SFO,15.5,9.38083152
2011/10/1,6,ORDDTW,9.42977584,ORD,DTW,9.166666667,6.492076619
2011/10/1,6,MIALGA,9.684738625,MIA,LGA,8.611111111,5.542763049
2011/10/1,6,ATLLAX,10.98261462,ATL,LAX,12.08695652,8.474094446
2011/10/1,6,DFWBOS,9.684738625,DFW,BOS,11.14285714,7.93275308
2011/10/1,6,DTWORD,9.632200623,DTW,ORD,10.36842105,8.091219701
2011/10/1,6,DENATL,9.981085665,DEN,ATL,9.444444444,7.089530161
2011/10/1,6,DENSFO,10.87631943,DEN,SFO,13.40740741,8.513605669
2011/10/1,6,ATLMIA,10.42008329,ATL,MIA,12.375,8.646751086
2011/10/1,6,LAXEWR,11.03859354,LAX,EWR,12.73076923,8.042674641
2011/10/1,6,DFWDEN,9.381644762,DFW,DEN,10.05263158,7.352049482
2011/10/1,6,DFWPHL,8.512398716,DFW,PHL,6.928571429,4.827235006
2011/10/1,6,ATLCLT,8.912949446,ATL,CLT,10.05,7.923814871
2011/10/1,6,JFKLAX,12.56869942,JFK,LAX,15.03030303,9.619267281
2011/10/1,6,PHLMCO,10.05898461,PHL,MCO,13.4,9.28260021
2011/10/2,7,CLTLGA,10.72247853,CLT,LGA,11.40909091,7.920191742
2011/10/2,7,LAXJFK,13.5472401,LAX,JFK,14.71875,9.602534528
2011/10/2,7,DFWSFO,11.63432418,DFW,SFO,13.62068966,9.31363744
2011/10/2,7,ATLDFW,11.78135898,ATL,DFW,12.13043478,8.373683603
2011/10/2,7,LAXLAS,11.84424789,LAX,LAS,14.63333333,9.026716413
2011/10/2,7,LAXATL,11.38529137,LAX,ATL,11.15,8.355741801
2011/10/2,7,EWRSFO,12.15805164,EWR,SFO,15.28571429,9.285022359
2011/10/2,7,SEADEN,10.1337598,SEA,DEN,8.75,6.180401963
2011/10/2,7,DFWDEN,10.69254248,DFW,DEN,9.111111111,6.479732101
2011/10/2,7,LGAMIA,10.52862159,LGA,MIA,12.08695652,8.140320764
2011/10/2,7,JFKMIA,11.09780409,JFK,MIA,11.68,8.566990915
2011/10/2,7,BOSEWR,9.909000334,BOS,EWR,11.15789474,8.927256378
2011/10/2,7,DFWLAX,11.64521988,DFW,LAX,13.93333333,9.325283885
2011/10/2,7,MSPATL,10.16605456,MSP,ATL,7.888888889,5.779160217
2011/10/2,7,MSPDEN,10.39193217,MSP,DEN,10.63636364,6.70852659
2011/10/2,7,ORDPHX,10.55479712,ORD,PHX,10.76190476,9.202742862
2011/10/2,7,DENDFW,11.36014525,DEN,DFW,10.57142857,7.277165853
2011/10/2,7,ATLSFO,11.82132428,ATL,SFO,12.44,8.047152706
2011/10/2,7,DTWATL,10.42705517,DTW,ATL,9.263157895,7.316967384
2011/10/3,1,BOSLAX,11.4746973,BOS,LAX,11.88461538,8.125647903
2011/10/3,1,ORDDTW,11.85398669,ORD,DTW,11.66666667,8.374564665
2011/10/3,1,SFOLAS,11.21998724,SFO,LAS,12.28,7.945229176
2011/10/3,1,LGACLT,10.90346657,LGA,CLT,9.411764706,7.80271446
2011/10/3,1,SEADEN,10.43400108,SEA,DEN,9.833333333,7.625421878
2011/10/3,1,EWRORD,12.54649706,EWR,ORD,9.157894737,5.899747244
2011/10/3,1,SEAORD,11.22453043,SEA,ORD,10.28571429,6.619236037
2011/10/3,1,ATLCLT,10.8208101,ATL,CLT,8.444444444,6.861848681
2011/10/3,1,MSPATL,10.97225362,MSP,ATL,10.6,7.98946675
2011/10/3,1,DFWLGA,11.95175082,DFW,LGA,12.60869565,8.558563656
2011/10/3,1,JFKMIA,10.75194163,JFK,MIA,11.95652174,8.461024336
2011/10/3,1,SFOORD,12.34378774,SFO,ORD,14.06896552,8.631052884
2011/10/3,1,ORDMSP,12.67382651,ORD,MSP,12.88461538,8.257490772
2011/10/3,1,PHLMCO,10.95135731,PHL,MCO,13.5,9.074139078
2011/10/3,1,ORDDFW,12.9791095,ORD,DFW,8.842105263,6.86588311
2011/10/3,1,ORDSFO,12.53529597,ORD,SFO,14.07142857,9.087755586
2011/10/3,1,DENORD,11.38529137,DEN,ORD,10.76190476,7.758252135
2011/10/3,1,DENSFO,11.70578793,DEN,SFO,10.90909091,7.190662536
2011/10/4,2,LGADFW,11.30011786,LGA,DFW,13.74074074,8.951117647
2011/10/4,2,ORDPHX,10.72247853,ORD,PHX,12.65217391,8.94736475
2011/10/4,2,SFODFW,10.89806866,SFO,DFW,9.526315789,6.501012067
2011/10/4,2,BOSATL,11.20170302,BOS,ATL,10.3,7.384906371
2011/10/4,2,ORDSEA,10.74021219,ORD,SEA,12.52173913,9.139671594
2011/10/4,2,IAHLAX,10.26730984,IAH,LAX,11.95454545,8.627074065
2011/10/4,2,LASJFK,10.86534895,LAS,JFK,14.6,8.977366175
2011/10/4,2,JFKLAS,10.34162149,JFK,LAS,12.56521739,8.943388045
2011/10/4,2,ATLDFW,11.89561019,ATL,DFW,10.81818182,8.145325061
2011/10/4,2,DFWPHL,10.46834783,DFW,PHL,6.928571429,4.827235006
2011/10/4,2,LAXBOS,10.39193217,LAX,BOS,12.125,8.141746955
2011/10/4,2,EWRSFO,11.03859354,EWR,SFO,14,8.960820068
2011/10/4,2,LAXLAS,11.68817708,LAX,LAS,13.83333333,9.203010502
2011/10/4,2,SFOORD,12.10786989,SFO,ORD,13.2962963,8.484441937
2011/10/4,2,JFKMCO,9.775731099,JFK,MCO,11.375,8.448372624
2011/10/4,2,LASSFO,10.7284085,LAS,SFO,14.21428571,9.255057248
2011/10/4,2,MSPORD,12.33630287,MSP,ORD,12.5,9.384637903
2011/10/4,2,SEAORD,10.71056171,SEA,ORD,12.34782609,8.840036485
2011/10/4,2,CLTLGA,11.41010294,CLT,LGA,11.33333333,7.683315257
2011/10/4,2,LGABOS,13.09415137,LGA,BOS,5.846153846,5.639830876
2011/10/5,3,JFKMCO,9.963323857,JFK,MCO,13.42857143,9.354850481
2011/10/5,3,ATLDFW,12.04756519,ATL,DFW,11.80952381,9.141220092
2011/10/5,3,LAXATL,11.84749981,LAX,ATL,11,8.426149773
2011/10/5,3,DFWLAX,11.79477613,DFW,LAX,10.15,7.102816343
2011/10/5,3,ORDEWR,12.22558167,ORD,EWR,10.16666667,7.957608272
2011/10/5,3,PHLBOS,11.89561019,PHL,BOS,6.461538462,4.683577419
2011/10/5,3,DENLAX,11.06843379,DEN,LAX,13.34615385,8.926106913
2011/10/5,3,LGAATL,13.05205081,LGA,ATL,10.7826087,7.839042855
2011/10/5,3,PHLDFW,10.43400108,PHL,DFW,7.214285714,5.5633218
2011/10/5,3,DFWLAS,10.36334961,DFW,LAS,11,7.967037355
2011/10/5,3,LASORD,11.56001253,LAS,ORD,14.27586207,8.951841597
2011/10/5,3,SEASFO,11.45073583,SEA,SFO,10.55,7.708334519
2011/10/5,3,LASDEN,10.83763706,LAS,DEN,10.60869565,7.644006151
2011/10/5,3,EWRBOS,11.61233993,EWR,BOS,13.46153846,9.078461408
2011/10/5,3,MCOEWR,11.11231759,MCO,EWR,14.35714286,9.393513466
2011/10/5,3,EWRMCO,10.42008329,EWR,MCO,14.72413793,9.391852669
2011/10/5,3,BOSLAX,10.93022421,BOS,LAX,12.68,9.352896165
2011/10/5,3,EWRORD,11.87651471,EWR,ORD,10.2,7.015771706
2011/10/5,3,SFOATL,11.02349244,SFO,ATL,11.54545455,8.359353317
2011/10/5,3,PHLORD,12.24406,PHL,ORD,9,6.087595874
2011/10/5,3,LAXSEA,11.25602654,LAX,SEA,10.04761905,7.426144292
2011/10/6,4,ATLDEN,11.01335667,ATL,DEN,9.263157895,6.162990844
2011/10/6,4,JFKMIA,11.67396767,JFK,MIA,13.93333333,9.310481055
2011/10/6,4,BOSPHL,11.99427654,BOS,PHL,8.25,5.790797297
2011/10/6,4,LASSFO,11.11713044,LAS,SFO,14.10344828,8.682267757
2011/10/6,4,LGAATL,13.18038017,LGA,ATL,9.761904762,7.771130947
2011/10/6,4,PHLDFW,10.91956718,PHL,DFW,10.15,7.020833659
2011/10/6,4,ORDPHL,12.23616312,ORD,PHL,9.777777778,8.11357291
2011/10/6,4,ATLPHL,11.77798956,ATL,PHL,6.9375,5.246824436
2011/10/6,4,ATLDTW,10.69856825,ATL,DTW,7.764705882,6.41803525
2011/10/6,4,MSPATL,11.35592107,MSP,ATL,9.388888889,6.98013053
2011/10/6,4,LASJFK,10.90346657,LAS,JFK,14.03333333,9.386282483
2011/10/6,4,JFKSFO,12.82214115,JFK,SFO,14.63333333,9.026716413
2011/10/6,4,MCOEWR,10.58700821,MCO,EWR,13.85185185,8.834824902
2011/10/6,4,LAXJFK,13.38068689,LAX,JFK,13.86666667,9.250287352
2011/10/6,4,LGABOS,13.7382416,LGA,BOS,7.2,6.349353173
2011/10/7,5,EWRORD,12.02406912,EWR,ORD,10.86363636,8.752117864
2011/10/7,5,PHXDEN,11.63432418,PHX,DEN,9.789473684,7.17696119
2011/10/7,5,DENORD,11.2470818,DEN,ORD,13.56,9.394501938
2011/10/7,5,LGABOS,12.32878785,LGA,BOS,6.769230769,5.27816013
2011/10/7,5,LAXATL,11.79811539,LAX,ATL,10.28571429,7.975856425
2011/10/7,5,SFODFW,11.52171599,SFO,DFW,10.71428571,7.212093019
2011/10/7,5,DTWATL,10.63741603,DTW,ATL,12.29166667,8.259272348
2011/10/7,5,DENPHX,11.25602654,DEN,PHX,12.59090909,9.194507112
2011/10/7,5,MSPATL,10.75777881,MSP,ATL,9.277777778,6.533223288
2011/10/7,5,LAXSFO,12.65284793,LAX,SFO,14.22580645,9.362014304
2011/10/7,5,SEASFO,11.33465543,SEA,SFO,12.45833333,8.727663
2011/10/7,5,JFKLAS,11.07336107,JFK,LAS,14.27586207,8.951841597
2011/10/7,5,ATLPHL,11.62702485,ATL,PHL,10.05555556,7.779854998
2011/10/7,5,DFWLGA,11.41010294,DFW,LGA,12,8.585702401
2011/10/7,5,ORDLAS,11.32608082,ORD,LAS,13.55555556,8.820140123
2011/10/8,6,DFWDEN,9.268581312,DFW,DEN,8.705882353,6.400827152
2011/10/8,6,ORDATL,9.795362604,ORD,ATL,8.222222222,6.787146637
2011/10/8,6,EWRSFO,10.46834783,EWR,SFO,13.7037037,9.020552664
2011/10/8,6,ATLORD,10.64362228,ATL,ORD,9.352941176,7.466099856
2011/10/8,6,ORDMSP,9.785572682,ORD,MSP,13.45833333,9.495899191
2011/10/8,6,SEADEN,9.42977584,SEA,DEN,11.28571429,8.283374054
2011/10/8,6,EWRORD,10.08424426,EWR,ORD,10,7.295356209
2011/10/8,6,MIALGA,9.74589085,MIA,LGA,11.8,8.853188542
2011/10/8,6,ORDEWR,10.10089594,ORD,EWR,11.04761905,7.88337612
2011/10/8,6,BOSEWR,8.643657196,BOS,EWR,7,5.188745217
2011/10/8,6,EWRBOS,8.959382776,EWR,BOS,11.6,8.469139023
2011/10/8,6,SFOLAX,11.80809744,SFO,LAX,14.93333333,9.288232575
2011/10/8,6,JFKMCO,10.25208546,JFK,MCO,15.35483871,9.593568634
2011/10/8,6,SFODFW,9.695070927,SFO,DFW,12.125,7.831444422
2011/10/9,7,ATLORD,11.16926784,ATL,ORD,11.48,7.990202334
2011/10/9,7,LAXSEA,11.11231759,LAX,SEA,13.04166667,9.167424211
2011/10/9,7,EWRSFO,11.55241587,EWR,SFO,14.7037037,10.15197902
2011/10/9,7,DTWORD,10.18199462,DTW,ORD,11.31578947,8.524817571
2011/10/9,7,CLTLGA,10.18199462,CLT,LGA,7.75,5.157518783
2011/10/9,7,ORDMSP,11.20629091,ORD,MSP,10.5,8.028224022
2011/10/9,7,SEASFO,10.33432217,SEA,SFO,11.3,8.596817036
2011/10/9,7,BOSSFO,11.43053004,BOS,SFO,12.45833333,8.469788595
2011/10/9,7,LASDEN,10.9088489,LAS,DEN,8.555555556,5.436502143
2011/10/9,7,SFOORD,12.16628554,SFO,ORD,13.60714286,8.412245421
2011/10/9,7,PHLDFW,9.890535077,PHL,DFW,8.3125,6.007980803
2011/10/9,7,LASLAX,12.62735812,LAS,LAX,15.03030303,9.619267281
2011/10/9,7,ATLLAX,11.60865056,ATL,LAX,11.65217391,9.217615032
2011/10/9,7,DENSEA,10.58061035,DEN,SEA,11.39130435,7.359218897
2011/10/9,7,ORDDTW,10.64362228,ORD,DTW,9.684210526,6.708639799
2011/10/9,7,IAHLAX,11.06843379,IAH,LAX,12.08333333,8.235219522
2011/10/9,7,MSPORD,11.01335667,MSP,ORD,9.619047619,7.358506577
2011/10/9,7,DFWATL,11.25602654,DFW,ATL,12.46153846,9.109251426
2011/10/10,1,ORDLGA,13.74295114,ORD,LGA,14.32258065,9.470611021
2011/10/10,1,MIAATL,11.22906257,MIA,ATL,12.88,8.652167359
2011/10/10,1,EWRORD,12.71100334,EWR,ORD,12.25,8.284348784
2011/10/10,1,LGAORD,13.72047416,LGA,ORD,12.37037037,8.403974097
2011/10/10,1,ORDDTW,11.84099029,ORD,DTW,9.526315789,8.133390854
2011/10/10,1,DTWORD,11.36435988,DTW,ORD,11.04545455,8.471112103
2011/10/10,1,ORDDEN,11.85074607,ORD,DEN,13.125,9.474508132
2011/10/10,1,DENMSP,10.99804899,DEN,MSP,9.444444444,7.22106577
2011/10/10,1,SFOEWR,11.3088124,SFO,EWR,11.33333333,8.270779715
2011/10/10,1,ORDSEA,11.29575534,ORD,SEA,13.48,9.425674158
2011/10/10,1,ATLLGA,12.81441868,ATL,LGA,11.66666667,8.810402284
2011/10/10,1,ATLLAX,11.85722168,ATL,LAX,12.20833333,9.394629209
2011/10/10,1,LAXJFK,13.25975282,LAX,JFK,15.52941176,9.909393444
2011/10/10,1,LGADFW,11.32177868,LGA,DFW,10.77272727,8.268884984
2011/10/10,1,SFOORD,12.60151509,SFO,ORD,12.96428571,8.908930779
2011/10/10,1,CLTLGA,11.3044702,CLT,LGA,9.166666667,6.582061183
2011/10/10,1,PHXORD,10.9088489,PHX,ORD,8.888888889,6.18241233
2011/10/11,2,ORDEWR,12.13312954,ORD,EWR,11.23809524,8.514133907
2011/10/11,2,LASORD,10.84877128,LAS,ORD,15.10344828,9.759042794
2011/10/11,2,LAXATL,11.22453043,LAX,ATL,11.52380952,8.441676656
2011/10/11,2,DTWLGA,11.26936373,DTW,LGA,8.722222222,6.815255859
2011/10/11,2,ORDDEN,11.30011786,ORD,DEN,13.08,8.999629622
2011/10/11,2,BOSSFO,11.43863865,BOS,SFO,13.38461538,8.649055084
2011/10/11,2,ATLMIA,11.04859343,ATL,MIA,11.31818182,9.172351641
2011/10/11,2,LGADTW,10.83763706,LGA,DTW,8.555555556,6.409755637
2011/10/11,2,MCOEWR,10.43400108,MCO,EWR,14.48275862,9.233559481
2011/10/11,2,LGABOS,12.94334664,LGA,BOS,7,7.659416862
2011/10/12,3,PHLMCO,10.29739075,PHL,MCO,12.91666667,9.088533945
2011/10/12,3,ORDSEA,11.13149489,ORD,SEA,11.38095238,8.315504738
